Date,Active,Reactive,HouseIndex,Temperature,Humidity,Pressure,Rainfall,Snowfall,Cloud,Wind,Discomfort
2016-09-09 18:00,114.1019231,79.77176796,4,27.6,0.49,999.3,0,0,4,2.7,75.03776
2016-09-09 18:00,425.804712,93.63409151,5,27.6,0.49,999.3,0,0,4,2.7,75.03776
2016-09-09 18:00,350.3085526,67.64302578,6,27.6,0.49,999.3,0,0,4,2.7,75.03776
2016-09-09 18:00,180.4135143,183.9188416,16,27.6,0.49,999.3,0,0,4,2.7,75.03776
2016-09-09 18:00,308.8512643,129.6692619,18,27.6,0.49,999.3,0,0,4,2.7,75.03776
2016-09-09 18:00,94.91066418,92.72151436,19,27.6,0.49,999.3,0,0,4,2.7,75.03776
2016-09-09 19:00,174.1239211,87.91012065,4,25.5,0.72,999.8,0,0,0,4,74.8354
2016-09-09 19:00,576.1295727,95.60403496,5,25.5,0.72,999.8,0,0,0,4,74.8354
2016-09-09 19:00,224.5931954,97.57789487,6,25.5,0.72,999.8,0,0,0,4,74.8354
2016-09-09 19:00,203.1945864,183.1754409,16,25.5,0.72,999.8,0,0,0,4,74.8354
2016-09-09 19:00,562.0475905,127.2618639,18,25.5,0.72,999.8,0,0,0,4,74.8354
2016-09-09 19:00,318.7970723,115.3802093,19,25.5,0.72,999.8,0,0,0,4,74.8354
2016-09-09 20:00,129.4815739,85.18958254,4,24.1,0.76,1001,0,0,0,3.1,73.08584
2016-09-09 20:00,576.4069871,101.3575039,5,24.1,0.76,1001,0,0,0,3.1,73.08584
2016-09-09 20:00,217.5805943,95.50095886,6,24.1,0.76,1001,0,0,0,3.1,73.08584
2016-09-09 20:00,182.5278928,181.5269996,16,24.1,0.76,1001,0,0,0,3.1,73.08584
2016-09-09 20:00,628.2513518,132.0057176,18,24.1,0.76,1001,0,0,0,3.1,73.08584
2016-09-09 20:00,281.1870683,118.6185708,19,24.1,0.76,1001,0,0,0,3.1,73.08584
2016-09-09 21:00,166.1630652,80.35149001,4,23,0.8,1001.4,0,0,0,3.4,71.706
2016-09-09 21:00,550.7225805,93.94558489,5,23,0.8,1001.4,0,0,0,3.4,71.706
2016-09-09 21:00,240.6714211,99.64032685,6,23,0.8,1001.4,0,0,0,3.4,71.706
2016-09-09 21:00,187.0236328,181.6209122,16,23,0.8,1001.4,0,0,0,3.4,71.706
2016-09-09 21:00,517.6568244,134.7072738,18,23,0.8,1001.4,0,0,0,3.4,71.706
2016-09-09 21:00,268.133733,113.7337924,19,23,0.8,1001.4,0,0,0,3.4,71.706
2016-09-09 22:00,380.5091785,72.35016724,4,22.9,0.8,1001.6,0,0,0,1.2,71.5458
2016-09-09 22:00,569.3586905,97.45378383,5,22.9,0.8,1001.6,0,0,0,1.2,71.5458
2016-09-09 22:00,349.1029732,115.82577,6,22.9,0.8,1001.6,0,0,0,1.2,71.5458
2016-09-09 22:00,252.7137101,225.7408493,16,22.9,0.8,1001.6,0,0,0,1.2,71.5458
2016-09-09 22:00,587.2646964,131.9558382,18,22.9,0.8,1001.6,0,0,0,1.2,71.5458
2016-09-09 22:00,266.1488266,116.6510714,19,22.9,0.8,1001.6,0,0,0,1.2,71.5458
2016-09-09 23:00,271.6498683,78.43887149,4,22.5,0.8,1001.7,0,0,0,1.1,70.905
2016-09-09 23:00,558.6230302,91.08012133,5,22.5,0.8,1001.7,0,0,0,1.1,70.905
2016-09-09 23:00,1072.079443,123.9682819,6,22.5,0.8,1001.7,0,0,0,1.1,70.905
2016-09-09 23:00,282.6801008,221.1337757,16,22.5,0.8,1001.7,0,0,0,1.1,70.905
2016-09-09 23:00,717.3792937,125.0107331,18,22.5,0.8,1001.7,0,0,0,1.1,70.905
2016-09-09 23:00,352.3341924,126.7456649,19,22.5,0.8,1001.7,0,0,0,1.1,70.905
2016-09-10 0:00,295.1677857,79.81550933,4,22.2,0.82,1001.7,0,0,5,0.7,70.57796
2016-09-10 0:00,348.8084952,73.47318391,5,22.2,0.82,1001.7,0,0,5,0.7,70.57796
2016-09-10 0:00,424.6001886,83.83402889,6,22.2,0.82,1001.7,0,0,5,0.7,70.57796
2016-09-10 0:00,541.3543441,241.3602667,16,22.2,0.82,1001.7,0,0,5,0.7,70.57796
2016-09-10 0:00,610.864372,143.4600531,18,22.2,0.82,1001.7,0,0,5,0.7,70.57796
2016-09-10 0:00,313.8278521,126.9307103,19,22.2,0.82,1001.7,0,0,5,0.7,70.57796
2016-09-10 1:00,231.2361329,68.31761745,4,21.8,0.84,1001.8,0,0,0,0.3,70.07488
2016-09-10 1:00,359.1984274,72.86726179,5,21.8,0.84,1001.8,0,0,0,0.3,70.07488
2016-09-10 1:00,314.4929864,94.35135117,6,21.8,0.84,1001.8,0,0,0,0.3,70.07488
2016-09-10 1:00,367.4949298,241.4335886,16,21.8,0.84,1001.8,0,0,0,0.3,70.07488
2016-09-10 1:00,574.9512534,139.2575473,18,21.8,0.84,1001.8,0,0,0,0.3,70.07488
2016-09-10 1:00,282.3803985,123.2495564,19,21.8,0.84,1001.8,0,0,0,0.3,70.07488
2016-09-10 2:00,216.0848464,76.28154586,4,21.4,0.86,1001.7,0,0,0,1.2,69.55596
2016-09-10 2:00,335.9519912,72.40596218,5,21.4,0.86,1001.7,0,0,0,1.2,69.55596
2016-09-10 2:00,312.9569704,77.53050304,6,21.4,0.86,1001.7,0,0,0,1.2,69.55596
2016-09-10 2:00,343.9086244,242.7532068,16,21.4,0.86,1001.7,0,0,0,1.2,69.55596
2016-09-10 2:00,519.0198926,126.0688866,18,21.4,0.86,1001.7,0,0,0,1.2,69.55596
2016-09-10 2:00,176.7005266,111.5213236,19,21.4,0.86,1001.7,0,0,0,1.2,69.55596
2016-09-10 3:00,253.0340953,82.62759944,4,21.1,0.81,1001.5,0,0,0,1.7,68.72809
2016-09-10 3:00,338.8424823,77.88092882,5,21.1,0.81,1001.5,0,0,0,1.7,68.72809
2016-09-10 3:00,259.7549641,91.3207807,6,21.1,0.81,1001.5,0,0,0,1.7,68.72809
2016-09-10 3:00,367.1923014,244.9762648,16,21.1,0.81,1001.5,0,0,0,1.7,68.72809
2016-09-10 3:00,486.6505713,135.8547354,18,21.1,0.81,1001.5,0,0,0,1.7,68.72809
2016-09-10 3:00,147.6010179,112.0274471,19,21.1,0.81,1001.5,0,0,0,1.7,68.72809
2016-09-10 4:00,179.2264868,83.80165592,4,20.4,0.83,1001.6,0,0,2,0.9,67.71768
2016-09-10 4:00,367.317516,75.63492295,5,20.4,0.83,1001.6,0,0,2,0.9,67.71768
2016-09-10 4:00,256.777746,91.78470026,6,20.4,0.83,1001.6,0,0,2,0.9,67.71768
2016-09-10 4:00,339.7574986,239.7481916,16,20.4,0.83,1001.6,0,0,2,0.9,67.71768
2016-09-10 4:00,472.0653259,139.372154,18,20.4,0.83,1001.6,0,0,2,0.9,67.71768
2016-09-10 4:00,137.2353182,108.5484095,19,20.4,0.83,1001.6,0,0,2,0.9,67.71768
2016-09-10 5:00,125.4897801,79.86675068,4,20,0.81,1001.8,0,0,6,1.2,66.955
2016-09-10 5:00,361.2583852,74.51046389,5,20,0.81,1001.8,0,0,6,1.2,66.955
2016-09-10 5:00,248.2777548,69.34650188,6,20,0.81,1001.8,0,0,6,1.2,66.955
2016-09-10 5:00,350.3978544,237.914744,16,20,0.81,1001.8,0,0,6,1.2,66.955
2016-09-10 5:00,443.4085929,131.9095134,18,20,0.81,1001.8,0,0,6,1.2,66.955
2016-09-10 5:00,138.9628795,108.5059586,19,20,0.81,1001.8,0,0,6,1.2,66.955
2016-09-10 6:00,123.1339603,77.39348938,4,20,0.79,1001.9,0,0,7,2.2,66.845
2016-09-10 6:00,338.6302803,73.05376928,5,20,0.79,1001.9,0,0,7,2.2,66.845
2016-09-10 6:00,182.9321637,95.92203861,6,20,0.79,1001.9,0,0,7,2.2,66.845
2016-09-10 6:00,311.1034287,233.6104993,16,20,0.79,1001.9,0,0,7,2.2,66.845
2016-09-10 6:00,754.4887784,126.3196695,18,20,0.79,1001.9,0,0,7,2.2,66.845
2016-09-10 6:00,144.0345658,108.6811684,19,20,0.79,1001.9,0,0,7,2.2,66.845
2016-09-10 7:00,204.711439,78.00904727,4,20.1,0.78,1002.6,0,0,8,2.4,66.94822
2016-09-10 7:00,357.0549833,71.67718591,5,20.1,0.78,1002.6,0,0,8,2.4,66.94822
2016-09-10 7:00,206.8379146,83.23425069,6,20.1,0.78,1002.6,0,0,8,2.4,66.94822
2016-09-10 7:00,217.6596812,223.2999245,16,20.1,0.78,1002.6,0,0,8,2.4,66.94822
2016-09-10 7:00,674.1563697,116.2141678,18,20.1,0.78,1002.6,0,0,8,2.4,66.94822
2016-09-10 7:00,134.0602594,105.1958077,19,20.1,0.78,1002.6,0,0,8,2.4,66.94822
2016-09-10 8:00,498.3294597,85.25520703,4,20.9,0.76,1002.6,0,0,7,2.5,68.08616
2016-09-10 8:00,577.9059797,79.42543125,5,20.9,0.76,1002.6,0,0,7,2.5,68.08616
2016-09-10 8:00,635.35649,98.57744431,6,20.9,0.76,1002.6,0,0,7,2.5,68.08616
2016-09-10 8:00,207.3303145,221.2796914,16,20.9,0.76,1002.6,0,0,7,2.5,68.08616
2016-09-10 8:00,430.3855182,132.8762282,18,20.9,0.76,1002.6,0,0,7,2.5,68.08616
2016-09-10 8:00,222.4018428,106.2829224,19,20.9,0.76,1002.6,0,0,7,2.5,68.08616
2016-09-10 9:00,181.6760281,87.23826751,4,23.3,0.67,1003,0,0,7,2.2,71.04689
2016-09-10 9:00,637.3232461,76.49301901,5,23.3,0.67,1003,0,0,7,2.2,71.04689
2016-09-10 9:00,283.1745712,125.1645593,6,23.3,0.67,1003,0,0,7,2.2,71.04689
2016-09-10 9:00,505.448754,181.7893624,16,23.3,0.67,1003,0,0,7,2.2,71.04689
2016-09-10 9:00,316.4952044,135.956333,18,23.3,0.67,1003,0,0,7,2.2,71.04689
2016-09-10 9:00,208.9150221,111.8113982,19,23.3,0.67,1003,0,0,7,2.2,71.04689
2016-09-10 10:00,171.0219245,86.30645473,4,24.5,0.62,1003.3,0,0,9,1.9,72.3171
2016-09-10 10:00,484.2558451,90.54860952,5,24.5,0.62,1003.3,0,0,9,1.9,72.3171
2016-09-10 10:00,146.2319975,114.5228399,6,24.5,0.62,1003.3,0,0,9,1.9,72.3171
2016-09-10 10:00,520.6429324,212.2892542,16,24.5,0.62,1003.3,0,0,9,1.9,72.3171
2016-09-10 10:00,404.4341559,132.6771847,18,24.5,0.62,1003.3,0,0,9,1.9,72.3171
2016-09-10 10:00,230.0647928,110.8793052,19,24.5,0.62,1003.3,0,0,9,1.9,72.3171
2016-09-10 11:00,408.9336817,93.87013977,4,25.5,0.63,1003.3,0,0,9,1.9,73.85035
2016-09-10 11:00,477.0334284,90.560491,5,25.5,0.63,1003.3,0,0,9,1.9,73.85035
2016-09-10 11:00,167.7178983,112.0966776,6,25.5,0.63,1003.3,0,0,9,1.9,73.85035
2016-09-10 11:00,665.828434,227.5759274,16,25.5,0.63,1003.3,0,0,9,1.9,73.85035
2016-09-10 11:00,402.1063342,174.0724094,18,25.5,0.63,1003.3,0,0,9,1.9,73.85035
2016-09-10 11:00,282.2635059,112.6847927,19,25.5,0.63,1003.3,0,0,9,1.9,73.85035
2016-09-10 12:00,345.3546616,83.07435917,4,26.2,0.61,1002.7,0,0,9,1.6,74.62118
2016-09-10 12:00,706.9408529,95.72191179,5,26.2,0.61,1002.7,0,0,9,1.6,74.62118
2016-09-10 12:00,253.1526841,115.7258897,6,26.2,0.61,1002.7,0,0,9,1.6,74.62118
2016-09-10 12:00,380.426963,210.5826085,16,26.2,0.61,1002.7,0,0,9,1.6,74.62118
2016-09-10 12:00,342.0046685,151.5756712,18,26.2,0.61,1002.7,0,0,9,1.6,74.62118
2016-09-10 12:00,264.6313377,116.8244957,19,26.2,0.61,1002.7,0,0,9,1.6,74.62118
2016-09-10 13:00,122.8172541,79.56660486,4,27.1,0.58,1002.4,0,0,9,1.6,75.51782
2016-09-10 13:00,765.3926505,98.58173259,5,27.1,0.58,1002.4,0,0,9,1.6,75.51782
2016-09-10 13:00,758.5239391,167.4385922,6,27.1,0.58,1002.4,0,0,9,1.6,75.51782
2016-09-10 13:00,310.2450356,214.0040917,16,27.1,0.58,1002.4,0,0,9,1.6,75.51782
2016-09-10 13:00,375.9293992,142.9690455,18,27.1,0.58,1002.4,0,0,9,1.6,75.51782
2016-09-10 13:00,93.78592681,93.98713217,19,27.1,0.58,1002.4,0,0,9,1.6,75.51782
2016-09-10 14:00,105.9827591,80.08798586,4,27.8,0.54,1001.9,0,0,7,1.9,75.95788
2016-09-10 14:00,413.4120243,73.85412642,5,27.8,0.54,1001.9,0,0,7,1.9,75.95788
2016-09-10 14:00,502.3039085,124.8112986,6,27.8,0.54,1001.9,0,0,7,1.9,75.95788
2016-09-10 14:00,313.4772154,215.5812862,16,27.8,0.54,1001.9,0,0,7,1.9,75.95788
2016-09-10 14:00,404.6493845,136.1257613,18,27.8,0.54,1001.9,0,0,7,1.9,75.95788
2016-09-10 14:00,104.141315,97.49029731,19,27.8,0.54,1001.9,0,0,7,1.9,75.95788
2016-09-10 15:00,115.2037322,82.33545796,4,28.6,0.48,1001.7,0,0,6,1.5,76.19272
2016-09-10 15:00,380.9368958,75.97196927,5,28.6,0.48,1001.7,0,0,6,1.5,76.19272
2016-09-10 15:00,427.9480073,81.70108277,6,28.6,0.48,1001.7,0,0,6,1.5,76.19272
2016-09-10 15:00,289.1539419,208.4508625,16,28.6,0.48,1001.7,0,0,6,1.5,76.19272
2016-09-10 15:00,352.1388534,136.4175047,18,28.6,0.48,1001.7,0,0,6,1.5,76.19272
2016-09-10 15:00,104.6671204,98.7807982,19,28.6,0.48,1001.7,0,0,6,1.5,76.19272
2016-09-10 16:00,104.9386314,81.28294208,4,28.8,0.47,1001.4,0,0,6,2,76.30764
2016-09-10 16:00,438.3792896,89.53334967,5,28.8,0.47,1001.4,0,0,6,2,76.30764
2016-09-10 16:00,478.2327668,46.40365467,6,28.8,0.47,1001.4,0,0,6,2,76.30764
2016-09-10 16:00,309.197423,212.3951658,16,28.8,0.47,1001.4,0,0,6,2,76.30764
2016-09-10 16:00,368.1321389,139.2763767,18,28.8,0.47,1001.4,0,0,6,2,76.30764
2016-09-10 16:00,245.3699042,114.3156984,19,28.8,0.47,1001.4,0,0,6,2,76.30764
2016-09-10 17:00,113.089541,80.19503309,4,28.6,0.47,1001.4,0,0,8,1.6,76.05258
2016-09-10 17:00,538.6026627,88.66715818,5,28.6,0.47,1001.4,0,0,8,1.6,76.05258
2016-09-10 17:00,829.1841377,88.87859545,6,28.6,0.47,1001.4,0,0,8,1.6,76.05258
2016-09-10 17:00,205.5477436,188.8497953,16,28.6,0.47,1001.4,0,0,8,1.6,76.05258
2016-09-10 17:00,357.2727696,145.4934462,18,28.6,0.47,1001.4,0,0,8,1.6,76.05258
2016-09-10 17:00,277.8728518,121.4458429,19,28.6,0.47,1001.4,0,0,8,1.6,76.05258
2016-09-10 18:00,112.0886931,77.8847414,4,27.4,0.51,1001.5,0,0,7,1.3,75.03526
2016-09-10 18:00,615.6771137,97.2134619,5,27.4,0.51,1001.5,0,0,7,1.3,75.03526
2016-09-10 18:00,878.5778722,145.0094757,6,27.4,0.51,1001.5,0,0,7,1.3,75.03526
2016-09-10 18:00,189.4573878,185.3702797,16,27.4,0.51,1001.5,0,0,7,1.3,75.03526
2016-09-10 18:00,401.3796221,136.1407885,18,27.4,0.51,1001.5,0,0,7,1.3,75.03526
2016-09-10 18:00,252.9213996,113.4265001,19,27.4,0.51,1001.5,0,0,7,1.3,75.03526
2016-09-10 19:00,105.5428619,79.04655971,4,26.7,0.54,1001.6,0,0,0,0.8,74.47882
2016-09-10 19:00,1010.317272,105.6923543,5,26.7,0.54,1001.6,0,0,0,0.8,74.47882
2016-09-10 19:00,542.295408,73.6945634,6,26.7,0.54,1001.6,0,0,0,0.8,74.47882
2016-09-10 19:00,184.101841,183.8935932,16,26.7,0.54,1001.6,0,0,0,0.8,74.47882
2016-09-10 19:00,771.8044498,118.1376752,18,26.7,0.54,1001.6,0,0,0,0.8,74.47882
2016-09-10 19:00,258.5533272,114.1322794,19,26.7,0.54,1001.6,0,0,0,0.8,74.47882
2016-09-10 20:00,234.6162363,72.73178607,4,25.6,0.62,1002,0,0,0,1.6,73.88328
2016-09-10 20:00,651.4509821,99.05387441,5,25.6,0.62,1002,0,0,0,1.6,73.88328
2016-09-10 20:00,636.2251421,67.44847768,6,25.6,0.62,1002,0,0,0,1.6,73.88328
2016-09-10 20:00,198.2056977,185.3099627,16,25.6,0.62,1002,0,0,0,1.6,73.88328
2016-09-10 20:00,861.6321342,133.9530177,18,25.6,0.62,1002,0,0,0,1.6,73.88328
2016-09-10 20:00,364.4930372,120.3362569,19,25.6,0.62,1002,0,0,0,1.6,73.88328
2016-09-10 21:00,266.0161263,68.42074975,4,25,0.67,1002.6,0,0,8,1.1,73.5515
2016-09-10 21:00,529.3064743,99.955966,5,25,0.67,1002.6,0,0,8,1.1,73.5515
2016-09-10 21:00,544.3314563,98.36479014,6,25,0.67,1002.6,0,0,8,1.1,73.5515
2016-09-10 21:00,251.7507,190.3277929,16,25,0.67,1002.6,0,0,8,1.1,73.5515
2016-09-10 21:00,922.9386577,126.5147536,18,25,0.67,1002.6,0,0,8,1.1,73.5515
2016-09-10 21:00,315.9959487,114.2791091,19,25,0.67,1002.6,0,0,8,1.1,73.5515
2016-09-10 22:00,295.2484542,65.69395967,4,24.6,0.7,1002.6,0,0,0,0.9,73.2638
2016-09-10 22:00,531.2677854,96.49483757,5,24.6,0.7,1002.6,0,0,0,0.9,73.2638
2016-09-10 22:00,537.5519592,100.6154621,6,24.6,0.7,1002.6,0,0,0,0.9,73.2638
2016-09-10 22:00,197.9738816,191.4132602,16,24.6,0.7,1002.6,0,0,0,0.9,73.2638
2016-09-10 22:00,641.3474687,156.7875583,18,24.6,0.7,1002.6,0,0,0,0.9,73.2638
2016-09-10 22:00,295.8103165,116.9188518,19,24.6,0.7,1002.6,0,0,0,0.9,73.2638
2016-09-10 23:00,442.6951883,77.65173939,4,24.2,0.71,1002.8,0,0,0,0.5,72.75918
2016-09-10 23:00,405.0520296,78.20194366,5,24.2,0.71,1002.8,0,0,0,0.5,72.75918
2016-09-10 23:00,431.492897,64.55697214,6,24.2,0.71,1002.8,0,0,0,0.5,72.75918
2016-09-10 23:00,477.2265967,235.408226,16,24.2,0.71,1002.8,0,0,0,0.5,72.75918
2016-09-10 23:00,591.3782053,130.4398986,18,24.2,0.71,1002.8,0,0,0,0.5,72.75918
2016-09-10 23:00,289.7157106,122.5466813,19,24.2,0.71,1002.8,0,0,0,0.5,72.75918
2016-09-11 0:00,257.5782248,82.10795003,4,23.8,0.69,1003,0,0,6,1.1,71.96878
2016-09-11 0:00,468.6136762,81.57100984,5,23.8,0.69,1003,0,0,6,1.1,71.96878
2016-09-11 0:00,423.4042038,99.91317418,6,23.8,0.69,1003,0,0,6,1.1,71.96878
2016-09-11 0:00,238.1064861,218.5834173,16,23.8,0.69,1003,0,0,6,1.1,71.96878
2016-09-11 0:00,314.2518882,150.2263925,18,23.8,0.69,1003,0,0,6,1.1,71.96878
2016-09-11 0:00,264.0210055,122.3347338,19,23.8,0.69,1003,0,0,6,1.1,71.96878
2016-09-11 1:00,203.3946807,81.86934607,4,23.2,0.72,1003.1,0,0,0,2,71.33296
2016-09-11 1:00,445.4361969,73.15150215,5,23.2,0.72,1003.1,0,0,0,2,71.33296
2016-09-11 1:00,369.7991448,83.40616443,6,23.2,0.72,1003.1,0,0,0,2,71.33296
2016-09-11 1:00,248.0942905,219.1485881,16,23.2,0.72,1003.1,0,0,0,2,71.33296
2016-09-11 1:00,350.6931838,143.7083988,18,23.2,0.72,1003.1,0,0,0,2,71.33296
2016-09-11 1:00,227.1961953,117.4315052,19,23.2,0.72,1003.1,0,0,0,2,71.33296
2016-09-11 2:00,165.6278645,82.0670219,4,23.1,0.71,1003.2,0,0,0,2,71.09499
2016-09-11 2:00,471.0833903,72.00055423,5,23.1,0.71,1003.2,0,0,0,2,71.09499
2016-09-11 2:00,225.7601092,102.120477,6,23.1,0.71,1003.2,0,0,0,2,71.09499
2016-09-11 2:00,248.1410256,222.5304157,16,23.1,0.71,1003.2,0,0,0,2,71.09499
2016-09-11 2:00,444.5251969,138.3521722,18,23.1,0.71,1003.2,0,0,0,2,71.09499
2016-09-11 2:00,154.3308159,110.8541704,19,23.1,0.71,1003.2,0,0,0,2,71.09499
2016-09-11 3:00,101.8310682,83.16001523,4,22.7,0.71,1003.2,0,0,5,1.7,70.48983
2016-09-11 3:00,430.7786967,74.17215476,5,22.7,0.71,1003.2,0,0,5,1.7,70.48983
2016-09-11 3:00,259.9598127,114.3836877,6,22.7,0.71,1003.2,0,0,5,1.7,70.48983
2016-09-11 3:00,242.2694539,222.568725,16,22.7,0.71,1003.2,0,0,5,1.7,70.48983
2016-09-11 3:00,439.2199657,141.2193069,18,22.7,0.71,1003.2,0,0,5,1.7,70.48983
2016-09-11 3:00,146.0939357,109.8889167,19,22.7,0.71,1003.2,0,0,5,1.7,70.48983
2016-09-11 4:00,109.3167404,82.84192986,4,22.5,0.72,1003.5,0,0,7,1.6,70.267
2016-09-11 4:00,495.5660301,73.26979277,5,22.5,0.72,1003.5,0,0,7,1.6,70.267
2016-09-11 4:00,151.8524011,107.1004339,6,22.5,0.72,1003.5,0,0,7,1.6,70.267
2016-09-11 4:00,231.581919,221.2496796,16,22.5,0.72,1003.5,0,0,7,1.6,70.267
2016-09-11 4:00,443.4530095,141.3565451,18,22.5,0.72,1003.5,0,0,7,1.6,70.267
2016-09-11 4:00,140.3098798,107.9678818,19,22.5,0.72,1003.5,0,0,7,1.6,70.267
2016-09-11 5:00,108.6910234,82.99594642,4,22.2,0.74,1003.9,0,0,8,1.1,69.96372
2016-09-11 5:00,432.6490355,73.62237417,5,22.2,0.74,1003.9,0,0,8,1.1,69.96372
2016-09-11 5:00,140.2784499,109.8136217,6,22.2,0.74,1003.9,0,0,8,1.1,69.96372
2016-09-11 5:00,234.2967308,220.4905317,16,22.2,0.74,1003.9,0,0,8,1.1,69.96372
2016-09-11 5:00,558.1752378,117.0062272,18,22.2,0.74,1003.9,0,0,8,1.1,69.96372
2016-09-11 5:00,139.3646744,106.8682997,19,22.2,0.74,1003.9,0,0,8,1.1,69.96372
2016-09-11 6:00,101.0753746,81.69494353,4,22.1,0.74,1003.5,0,0,8,1.2,69.80946
2016-09-11 6:00,434.5336357,73.8739257,5,22.1,0.74,1003.5,0,0,8,1.2,69.80946
2016-09-11 6:00,137.8126333,110.8081459,6,22.1,0.74,1003.5,0,0,8,1.2,69.80946
2016-09-11 6:00,275.1048887,275.8038551,16,22.1,0.74,1003.5,0,0,8,1.2,69.80946
2016-09-11 6:00,796.6325363,132.9864591,18,22.1,0.74,1003.5,0,0,8,1.2,69.80946
2016-09-11 6:00,142.2062771,108.1512886,19,22.1,0.74,1003.5,0,0,8,1.2,69.80946
2016-09-11 7:00,189.8054976,90.9230217,4,22.1,0.76,1004.2,0,0,7,1.8,69.96104
2016-09-11 7:00,467.8689382,72.45711435,5,22.1,0.76,1004.2,0,0,7,1.8,69.96104
2016-09-11 7:00,705.8917265,138.4403359,6,22.1,0.76,1004.2,0,0,7,1.8,69.96104
2016-09-11 7:00,121.8501453,178.0814641,16,22.1,0.76,1004.2,0,0,7,1.8,69.96104
2016-09-11 7:00,712.793385,128.3439402,18,22.1,0.76,1004.2,0,0,7,1.8,69.96104
2016-09-11 7:00,131.0307695,104.4190941,19,22.1,0.76,1004.2,0,0,7,1.8,69.96104
2016-09-11 8:00,125.3351249,82.71633944,4,22.6,0.72,1004.5,0,0,6,1.3,70.41928
2016-09-11 8:00,522.4266692,75.99670686,5,22.6,0.72,1004.5,0,0,6,1.3,70.41928
2016-09-11 8:00,182.8658969,77.81243089,6,22.6,0.72,1004.5,0,0,6,1.3,70.41928
2016-09-11 8:00,140.7035199,176.1017502,16,22.6,0.72,1004.5,0,0,6,1.3,70.41928
2016-09-11 8:00,382.0962206,166.8370018,18,22.6,0.72,1004.5,0,0,6,1.3,70.41928
2016-09-11 8:00,143.8488813,106.8968715,19,22.6,0.72,1004.5,0,0,6,1.3,70.41928
2016-09-11 9:00,378.4782776,85.27654008,4,24.3,0.65,1005,0,0,2,2.1,72.32505
2016-09-11 9:00,629.1721377,80.20363479,5,24.3,0.65,1005,0,0,2,2.1,72.32505
2016-09-11 9:00,414.9813407,46.90674514,6,24.3,0.65,1005,0,0,2,2.1,72.32505
2016-09-11 9:00,541.0458478,252.9260813,16,24.3,0.65,1005,0,0,2,2.1,72.32505
2016-09-11 9:00,686.0318036,170.2399268,18,24.3,0.65,1005,0,0,2,2.1,72.32505
2016-09-11 9:00,154.9496454,110.0949002,19,24.3,0.65,1005,0,0,2,2.1,72.32505
2016-09-11 10:00,240.658352,86.95392058,4,25.8,0.63,1005.2,0,0,4,3,74.28046
2016-09-11 10:00,440.1312684,76.11111373,5,25.8,0.63,1005.2,0,0,4,3,74.28046
2016-09-11 10:00,346.3475509,54.81178289,6,25.8,0.63,1005.2,0,0,4,3,74.28046
2016-09-11 10:00,278.8298421,211.3473855,16,25.8,0.63,1005.2,0,0,4,3,74.28046
2016-09-11 10:00,492.056407,156.1706626,18,25.8,0.63,1005.2,0,0,4,3,74.28046
2016-09-11 10:00,150.715925,108.1988631,19,25.8,0.63,1005.2,0,0,4,3,74.28046
2016-09-11 11:00,231.0602032,88.08716579,4,26.1,0.61,1005.1,0,0,8,1.9,74.47979
2016-09-11 11:00,761.591873,99.6645344,5,26.1,0.61,1005.1,0,0,8,1.9,74.47979
2016-09-11 11:00,379.4435148,89.7144237,6,26.1,0.61,1005.1,0,0,8,1.9,74.47979
2016-09-11 11:00,370.3563329,224.5835748,16,26.1,0.61,1005.1,0,0,8,1.9,74.47979
2016-09-11 11:00,464.33153,136.3577968,18,26.1,0.61,1005.1,0,0,8,1.9,74.47979
2016-09-11 11:00,272.5392305,120.1587872,19,26.1,0.61,1005.1,0,0,8,1.9,74.47979
2016-09-11 12:00,325.2657084,108.7627846,4,27.2,0.57,1004.8,0,0,7,1.9,75.52996
2016-09-11 12:00,558.5279643,93.900894,5,27.2,0.57,1004.8,0,0,7,1.9,75.52996
2016-09-11 12:00,1399.52716,160.4532033,6,27.2,0.57,1004.8,0,0,7,1.9,75.52996
2016-09-11 12:00,307.9093472,195.5175806,16,27.2,0.57,1004.8,0,0,7,1.9,75.52996
2016-09-11 12:00,389.3406173,144.9896348,18,27.2,0.57,1004.8,0,0,7,1.9,75.52996
2016-09-11 12:00,249.7450082,118.2277755,19,27.2,0.57,1004.8,0,0,7,1.9,75.52996
2016-09-11 13:00,457.4271217,106.3301699,4,27.8,0.52,1004.2,0,0,7,1.8,75.69344
2016-09-11 13:00,587.7046973,99.661098,5,27.8,0.52,1004.2,0,0,7,1.8,75.69344
2016-09-11 13:00,1072.830625,65.9470714,6,27.8,0.52,1004.2,0,0,7,1.8,75.69344
2016-09-11 13:00,305.7512786,201.1907835,16,27.8,0.52,1004.2,0,0,7,1.8,75.69344
2016-09-11 13:00,400.6679885,129.953401,18,27.8,0.52,1004.2,0,0,7,1.8,75.69344
2016-09-11 13:00,201.2380705,112.5067413,19,27.8,0.52,1004.2,0,0,7,1.8,75.69344
2016-09-11 14:00,381.8764623,82.0076733,4,27.1,0.54,1004,0,0,9,1.9,75.01666
2016-09-11 14:00,432.1763992,92.11699198,5,27.1,0.54,1004,0,0,9,1.9,75.01666
2016-09-11 14:00,551.8641783,54.86437109,6,27.1,0.54,1004,0,0,9,1.9,75.01666
